du-id,nrCellIdentity,ue-id,RF.serving.RSRP
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1013,c13/N77,Train passenger 2,-108.08397136530812
1002,c2/B13,Car-1,-116.09327557262692
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1013,c13/B13,Train passenger 1,-111.54103112657197
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1013,c13/B13,Train passenger 1,-111.53964415639722
1002,c2/B13,Car-1,-116.11164803209186
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 3,-111.53584337516637
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1002,c2/B13,Car-1,-116.15746261776772
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1013,c13/B13,Train passenger 3,-111.5330700165222
1002,c2/B13,Car-1,-116.16203492242106
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 3,-111.53168301566916
1013,c13/B13,Train passenger 1,-111.52437329096138
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/N77,Train passenger 2,-108.0512594160204
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 3,-111.52196800181328
1013,c13/B13,Train passenger 3,-111.52057928365303
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1013,c13/B13,Train passenger 3,-111.51919035054088
1002,c2/B13,Car-1,-116.20311082441827
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1013,c13/N77,Train passenger 2,-108.04306289082832
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1013,c13/B13,Train passenger 1,-111.50907634417608
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1013,c13/B13,Train passenger 1,-111.50629227226126
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1013,c13/B13,Train passenger 1,-111.50489991174976
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 3,-111.51085223428072
1013,c13/B13,Train passenger 1,-111.5035073347822
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/B13,Car-1,-116.25766933587391
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1013,c13/N77,Train passenger 2,-108.023360846888
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1013,c13/B13,Train passenger 3,-111.49693813481356
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/B13,Car-1,-116.28033151664572
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1013,c13/B13,Train passenger 3,-111.49415272442155
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/B13,Car-1,-116.28485897851289
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/B13,Car-1,-116.28938478289352
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1013,c13/B13,Train passenger 3,-111.49275969499315
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1002,c2/B13,Car-1,-116.29843142026375
1013,c13/B13,Train passenger 3,-111.48997298734794
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1013,c13/B13,Train passenger 1,-111.47980034538642
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 1,-111.47281574609778
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1013,c13/B13,Train passenger 1,-111.47002038112272
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/B13,Car-1,-116.44227798224988
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1002,c2/B13,Car-1,-116.48243055233932
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/B13,Car-1,-116.49578514801956
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/B13,Car-1,-116.50912496324436
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1002,c2/B13,Car-1,-116.63291909784624
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/B13,Car-1,-116.64171253794926
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1002,c2/B13,Car-1,-116.65489048404392
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1002,c2/B13,Car-1,-116.67243829803606
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/B13,Car-1,-116.6812024499683
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1002,c2/B13,Car-1,-116.71619410971336
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1002,c2/B13,Car-1,-116.72492580631037
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1002,c2/N77,Waiting passenger 7,-145.50312219373313
1002,c2/N77,Waiting passenger 3,-147.73780343739182
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/B13,Waiting passenger 1,-148.22971706732744
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1009,c9/B13,Waiting passenger 10,-147.56363787749666
1002,c2/B13,Car-1,-116.75543574131758
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1003,c3/N77,Waiting passenger 9,-147.22098155116302
1009,c9/N77,Waiting passenger 5,-148.08238894918782
1003,c3/B13,Waiting passenger 2,-147.24901954659373
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1009,c9/B13,Waiting passenger 4,-150.37982778052697
1009,c9/N77,Waiting passenger 6,-146.15870288554055
1002,c2/B13,Car-1,-116.77718004536128
1010,c10/N77,Waiting passenger 8,-144.80158864270825
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1003,c3/B13,Waiting passenger 1,-118.22971706732746
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1002,c2/N77,Waiting passenger 7,-115.50312219373316
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1009,c9/B13,Waiting passenger 10,-117.56363787749667
1002,c2/B13,Car-1,-116.80321995018484
1010,c10/N77,Waiting passenger 8,-114.80158864270824
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1003,c3/B13,Waiting passenger 1,-118.22971706732746
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1003,c3/N77,Waiting passenger 9,-117.22098155116306
1002,c2/N77,Waiting passenger 7,-115.50312219373316
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/B13,Car-1,-116.82054765793552
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1003,c3/N77,Waiting passenger 9,-117.22098155116306
1009,c9/B13,Waiting passenger 10,-117.56363787749667
1009,c9/N77,Waiting passenger 5,-118.08238894918784
1003,c3/B13,Waiting passenger 1,-118.22971706732746
1009,c9/N77,Waiting passenger 5,-118.08238894918784
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1003,c3/N77,Waiting passenger 9,-117.22098155116306
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/B13,Car-1,-116.85512587084516
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1002,c2/B13,Car-1,-116.85944091977336
1002,c2/N77,Waiting passenger 7,-115.50312219373316
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1010,c10/N77,Waiting passenger 8,-114.80158864270824
1009,c9/B13,Waiting passenger 10,-117.56363787749667
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1002,c2/N77,Waiting passenger 3,-117.7378034373918
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1009,c9/N77,Waiting passenger 5,-118.08238894918784
1009,c9/B13,Waiting passenger 10,-117.56363787749667
1002,c2/B13,Car-1,-116.88099210868624
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/N77,Waiting passenger 7,-115.50312219373316
1010,c10/N77,Waiting passenger 8,-114.80158864270824
1010,c10/N77,Waiting passenger 8,-114.80158864270824
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1002,c2/B13,Car-1,-116.90250325320112
1009,c9/B13,Waiting passenger 4,-120.37982778052697
1003,c3/B13,Waiting passenger 2,-117.24901954659374
1009,c9/N77,Waiting passenger 5,-118.08238894918784
1009,c9/N77,Waiting passenger 6,-116.15870288554056
1002,c2/B13,Car-1,-116.91539074635112
1003,c3/N77,Waiting passenger 9,-117.22098155116306
